Lineup,Count,Expected Dupes (Simple Method),Slate Id,Simmed Duplicates
CPT Tee Higgins FLEX Tyreek Hill FLEX Ja'Marr Chase FLEX Travis Kelce FLEX Tyler Boyd FLEX Chiefs ,1,4.0,2207,3.0
CPT Tee Higgins FLEX Joe Burrow FLEX Travis Kelce FLEX Clyde Edwards-Helaire FLEX Tyler Boyd FLEX Evan McPherson,1,6.0,2207,0.0
CPT Travis Kelce FLEX Tyreek Hill FLEX Joe Burrow FLEX Ja'Marr Chase FLEX Byron Pringle FLEX Blake Bell,1,2.0,2207,0.0
CPT Ja'Marr Chase FLEX Joe Burrow FLEX Tee Higgins FLEX Jerick McKinnon FLEX Harrison Butker FLEX Evan McPherson,1,8.0,2207,0.0
CPT Harrison Butker FLEX Patrick Mahomes FLEX Ja'Marr Chase FLEX Travis Kelce FLEX Tee Higgins FLEX Tyler Boyd,1,2.0,2207,2.0
CPT Tyreek Hill FLEX Patrick Mahomes FLEX Joe Burrow FLEX Tyler Boyd FLEX Harrison Butker FLEX Samaje Perine,1,2.0,2207,1.0
CPT Tyreek Hill FLEX Patrick Mahomes FLEX Joe Mixon FLEX Tee Higgins FLEX Jerick McKinnon FLEX Drew Sample,6,0.0,2207,1.0
CPT Jerick McKinnon FLEX Patrick Mahomes FLEX Joe Burrow FLEX Ja'Marr Chase FLEX Tyler Boyd FLEX Evan McPherson,3,14.0,2207,6.0
CPT Travis Kelce FLEX Patrick Mahomes FLEX Ja'Marr Chase FLEX Tee Higgins FLEX Byron Pringle FLEX Darrel Williams,2,6.0,2207,2.0
CPT Patrick Mahomes FLEX Ja'Marr Chase FLEX Travis Kelce FLEX Clyde Edwards-Helaire FLEX Tyler Boyd FLEX Samaje Perine,2,2.0,2207,2.0
CPT Joe Mixon FLEX Patrick Mahomes FLEX Ja'Marr Chase FLEX Travis Kelce FLEX Jerick McKinnon FLEX Drew Sample,1,1.0,2207,1.0
CPT Joe Burrow FLEX Patrick Mahomes FLEX Ja'Marr Chase FLEX Tyler Boyd FLEX Evan McPherson FLEX Bengals ,1,2.0,2207,3.0
CPT Joe Burrow FLEX Ja'Marr Chase FLEX Joe Mixon FLEX Tee Higgins FLEX Evan McPherson FLEX Chiefs ,9,2.0,2207,2.0
CPT Patrick Mahomes FLEX Joe Burrow FLEX Joe Mixon FLEX Travis Kelce FLEX Tyler Boyd FLEX Blake Bell,17,4.0,2207,4.0
CPT Patrick Mahomes FLEX Joe Burrow FLEX Joe Mixon FLEX Travis Kelce FLEX Tyler Boyd FLEX Marcus Kemp,4,0.0,2207,3.0
CPT Travis Kelce FLEX Joe Burrow FLEX Ja'Marr Chase FLEX Tee Higgins FLEX Clyde Edwards-Helaire FLEX Noah Gray,1,1.0,2207,0.0
CPT Tee Higgins FLEX Patrick Mahomes FLEX Joe Burrow FLEX Joe Mixon FLEX Jerick McKinnon FLEX Drew Sample,1,1.0,2207,0.0
CPT Joe Mixon FLEX Tyreek Hill FLEX Ja'Marr Chase FLEX Travis Kelce FLEX Mecole Hardman FLEX Darrel Williams,1,1.0,2207,0.0
CPT Patrick Mahomes FLEX Joe Burrow FLEX Joe Mixon FLEX Travis Kelce FLEX Tyler Boyd FLEX Josh Gordon,1,1.0,2207,5.0
CPT Travis Kelce FLEX Patrick Mahomes FLEX Joe Burrow FLEX Byron Pringle FLEX Jerick McKinnon FLEX Chiefs ,1,14.0,2207,5.0
CPT Joe Burrow FLEX Ja'Marr Chase FLEX Travis Kelce FLEX Tee Higgins FLEX Harrison Butker FLEX Demarcus Robinson,2,3.0,2207,3.0
CPT Joe Burrow FLEX Ja'Marr Chase FLEX Travis Kelce FLEX Tee Higgins FLEX Harrison Butker FLEX Darrel Williams,1,2.0,2207,0.0
CPT Patrick Mahomes FLEX Joe Burrow FLEX Joe Mixon FLEX Travis Kelce FLEX Tyler Boyd FLEX Mike Thomas,4,0.0,2207,2.0
CPT Travis Kelce FLEX Joe Burrow FLEX Ja'Marr Chase FLEX Tee Higgins FLEX Clyde Edwards-Helaire FLEX Darrel Williams,2,2.0,2207,1.0
CPT Tee Higgins FLEX Tyreek Hill FLEX Joe Burrow FLEX Joe Mixon FLEX Mecole Hardman FLEX Demarcus Robinson,2,2.0,2207,1.0
CPT Patrick Mahomes FLEX Tyreek Hill FLEX Ja'Marr Chase FLEX Tyler Boyd FLEX Evan McPherson FLEX Bengals ,1,2.0,2207,2.0
CPT Tee Higgins FLEX Tyreek Hill FLEX Joe Burrow FLEX Travis Kelce FLEX Clyde Edwards-Helaire FLEX Chris Evans,1,0.0,2207,0.0
CPT Ja'Marr Chase FLEX Joe Burrow FLEX Tee Higgins FLEX Jerick McKinnon FLEX Tyler Boyd FLEX Mecole Hardman,2,8.0,2207,0.0
CPT Tee Higgins FLEX Tyreek Hill FLEX Joe Burrow FLEX Travis Kelce FLEX Clyde Edwards-Helaire FLEX Darrel Williams,2,2.0,2207,2.0
CPT Patrick Mahomes FLEX Joe Burrow FLEX Joe Mixon FLEX Travis Kelce FLEX Tyler Boyd FLEX Darwin Thompson,1,0.0,2207,4.0
CPT Tyler Boyd FLEX Patrick Mahomes FLEX Joe Burrow FLEX Travis Kelce FLEX Mecole Hardman FLEX Harrison Butker,1,7.0,2207,1.0
CPT Patrick Mahomes FLEX Joe Burrow FLEX Joe Mixon FLEX Travis Kelce FLEX Tyler Boyd FLEX Gehrig Dieter,1,0.0,2207,4.0
CPT Patrick Mahomes FLEX Joe Burrow FLEX Joe Mixon FLEX Travis Kelce FLEX Tyler Boyd FLEX Cornell Powell,1,0.0,2207,5.0
CPT Tee Higgins FLEX Tyreek Hill FLEX Joe Burrow FLEX Travis Kelce FLEX Clyde Edwards-Helaire FLEX Blake Bell,1,1.0,2207,0.0
CPT Patrick Mahomes FLEX Joe Burrow FLEX Tee Higgins FLEX Byron Pringle FLEX Mecole Hardman FLEX Harrison Butker,2,7.0,2207,0.0
CPT Tyreek Hill FLEX Patrick Mahomes FLEX Ja'Marr Chase FLEX Travis Kelce FLEX Chiefs  FLEX Drew Sample,5,0.0,2207,3.0
CPT Evan McPherson FLEX Joe Burrow FLEX Ja'Marr Chase FLEX Joe Mixon FLEX Travis Kelce FLEX C.J. Uzomah,23,3.0,2207,5.0
CPT Tyreek Hill FLEX Joe Burrow FLEX Joe Mixon FLEX Jerick McKinnon FLEX Harrison Butker FLEX Evan McPherson,1,5.0,2207,0.0
CPT Mecole Hardman FLEX Patrick Mahomes FLEX Tyreek Hill FLEX Joe Burrow FLEX C.J. Uzomah FLEX Jerick McKinnon,8,3.0,2207,1.0
CPT Mecole Hardman FLEX Patrick Mahomes FLEX Tyreek Hill FLEX Joe Mixon FLEX Jerick McKinnon FLEX Harrison Butker,1,2.0,2207,0.0
CPT Josh Gordon FLEX Patrick Mahomes FLEX Joe Burrow FLEX Travis Kelce FLEX Tee Higgins FLEX Jerick McKinnon,1,0.0,2207,0.0
CPT Patrick Mahomes FLEX Ja'Marr Chase FLEX Travis Kelce FLEX Byron Pringle FLEX Jerick McKinnon FLEX Bengals ,2,4.0,2207,2.0
CPT Tee Higgins FLEX Ja'Marr Chase FLEX Joe Mixon FLEX Travis Kelce FLEX C.J. Uzomah FLEX Evan McPherson,2,7.0,2207,3.0
CPT Joe Mixon FLEX Patrick Mahomes FLEX Travis Kelce FLEX Jerick McKinnon FLEX Mecole Hardman FLEX Chiefs ,2,4.0,2207,0.0
CPT Tee Higgins FLEX Joe Burrow FLEX Ja'Marr Chase FLEX Travis Kelce FLEX C.J. Uzomah FLEX Bengals ,7,2.0,2207,8.0
CPT Jerick McKinnon FLEX Ja'Marr Chase FLEX Joe Mixon FLEX Travis Kelce FLEX Tee Higgins FLEX Tyler Boyd,1,7.0,2207,1.0
CPT Travis Kelce FLEX Patrick Mahomes FLEX Joe Mixon FLEX Mecole Hardman FLEX Harrison Butker FLEX Chiefs ,1,3.0,2207,0.0
CPT Joe Mixon FLEX Patrick Mahomes FLEX Joe Burrow FLEX Jerick McKinnon FLEX Evan McPherson FLEX Bengals ,1,3.0,2207,0.0
CPT Joe Mixon FLEX Patrick Mahomes FLEX Joe Burrow FLEX Jerick McKinnon FLEX Mecole Hardman FLEX Harrison Butker,2,7.0,2207,0.0
CPT Tee Higgins FLEX Joe Burrow FLEX Ja'Marr Chase FLEX Clyde Edwards-Helaire FLEX Jerick McKinnon FLEX Mecole Hardman,1,3.0,2207,0.0
CPT Ja'Marr Chase FLEX Tyreek Hill FLEX Joe Burrow FLEX Travis Kelce FLEX Tyler Boyd FLEX Drew Sample,2,1.0,2207,4.0
CPT Ja'Marr Chase FLEX Tyreek Hill FLEX Joe Burrow FLEX Jerick McKinnon FLEX Harrison Butker FLEX Samaje Perine,1,1.0,2207,0.0
CPT Tee Higgins FLEX Patrick Mahomes FLEX Ja'Marr Chase FLEX Byron Pringle FLEX Jerick McKinnon FLEX Mecole Hardman,1,8.0,2207,0.0
CPT Tee Higgins FLEX Joe Burrow FLEX Ja'Marr Chase FLEX Joe Mixon FLEX Mecole Hardman FLEX Chiefs ,1,3.0,2207,1.0
CPT Joe Burrow FLEX Travis Kelce FLEX Tee Higgins FLEX Clyde Edwards-Helaire FLEX Byron Pringle FLEX Mecole Hardman,1,2.0,2207,0.0
CPT Patrick Mahomes FLEX Tyreek Hill FLEX Joe Burrow FLEX Harrison Butker FLEX Evan McPherson FLEX Chiefs ,16,5.0,2207,11.0
CPT Patrick Mahomes FLEX Joe Mixon FLEX Travis Kelce FLEX Tee Higgins FLEX Bengals  FLEX Demarcus Robinson,1,1.0,2207,1.0
CPT Patrick Mahomes FLEX Tyreek Hill FLEX Travis Kelce FLEX Clyde Edwards-Helaire FLEX Mecole Hardman FLEX Chris Evans,2,0.0,2207,0.0
CPT Patrick Mahomes FLEX Travis Kelce FLEX Tee Higgins FLEX Jerick McKinnon FLEX Harrison Butker FLEX Chiefs ,1,6.0,2207,0.0
CPT Patrick Mahomes FLEX Joe Mixon FLEX Travis Kelce FLEX Tee Higgins FLEX Bengals  FLEX Chris Evans,1,0.0,2207,0.0
CPT Tyreek Hill FLEX Patrick Mahomes FLEX Travis Kelce FLEX C.J. Uzomah FLEX Harrison Butker FLEX Evan McPherson,27,6.0,2207,7.0
CPT Bengals  FLEX Patrick Mahomes FLEX Tyreek Hill FLEX Joe Mixon FLEX Travis Kelce FLEX Tyler Boyd,2,1.0,2207,1.0
CPT Tyreek Hill FLEX Patrick Mahomes FLEX Travis Kelce FLEX Harrison Butker FLEX Evan McPherson FLEX Demarcus Robinson,1,3.0,2207,0.0
CPT Tyreek Hill FLEX Joe Burrow FLEX Joe Mixon FLEX Jerick McKinnon FLEX Tyler Boyd FLEX Mecole Hardman,2,5.0,2207,0.0
CPT Tyler Boyd FLEX Patrick Mahomes FLEX Tyreek Hill FLEX Joe Burrow FLEX Jerick McKinnon FLEX Evan McPherson,9,11.0,2207,10.0
CPT Joe Burrow FLEX Patrick Mahomes FLEX Travis Kelce FLEX C.J. Uzomah FLEX Tyler Boyd FLEX Evan McPherson,56,13.0,2207,16.0
CPT Ja'Marr Chase FLEX Joe Burrow FLEX Travis Kelce FLEX Clyde Edwards-Helaire FLEX Mecole Hardman FLEX Harrison Butker,10,3.0,2207,2.0
CPT Joe Burrow FLEX Tyreek Hill FLEX Travis Kelce FLEX Clyde Edwards-Helaire FLEX Evan McPherson FLEX Chiefs ,1,1.0,2207,0.0
CPT Travis Kelce FLEX Patrick Mahomes FLEX Joe Mixon FLEX Clyde Edwards-Helaire FLEX Tyler Boyd FLEX Evan McPherson,4,7.0,2207,4.0
CPT Tee Higgins FLEX Joe Burrow FLEX Ja'Marr Chase FLEX Jerick McKinnon FLEX Tyler Boyd FLEX Evan McPherson,4,10.0,2207,0.0
CPT Ja'Marr Chase FLEX Joe Burrow FLEX Travis Kelce FLEX Clyde Edwards-Helaire FLEX Evan McPherson FLEX Bengals ,1,1.0,2207,0.0
CPT Jerick McKinnon FLEX Patrick Mahomes FLEX Joe Burrow FLEX Travis Kelce FLEX Tyler Boyd FLEX Harrison Butker,2,15.0,2207,3.0
CPT Travis Kelce FLEX Patrick Mahomes FLEX Joe Burrow FLEX Clyde Edwards-Helaire FLEX Tyler Boyd FLEX Bengals ,1,3.0,2207,2.0
CPT Travis Kelce FLEX Patrick Mahomes FLEX Joe Mixon FLEX Tee Higgins FLEX Byron Pringle FLEX Chiefs ,47,8.0,2207,18.0
CPT Travis Kelce FLEX Patrick Mahomes FLEX Tee Higgins FLEX Clyde Edwards-Helaire FLEX Byron Pringle FLEX Jerick McKinnon,13,9.0,2207,15.0
CPT Ja'Marr Chase FLEX Patrick Mahomes FLEX Travis Kelce FLEX Byron Pringle FLEX Mecole Hardman FLEX Harrison Butker,2,9.0,2207,1.0
CPT Patrick Mahomes FLEX Tyreek Hill FLEX Travis Kelce FLEX Jerick McKinnon FLEX Harrison Butker FLEX Drew Sample,2,1.0,2207,0.0
CPT Patrick Mahomes FLEX Joe Mixon FLEX Tee Higgins FLEX Jerick McKinnon FLEX Tyler Boyd FLEX Evan McPherson,1,11.0,2207,0.0
CPT Ja'Marr Chase FLEX Patrick Mahomes FLEX Travis Kelce FLEX Byron Pringle FLEX Evan McPherson FLEX Bengals ,1,3.0,2207,0.0
CPT Patrick Mahomes FLEX Tyreek Hill FLEX Joe Mixon FLEX Byron Pringle FLEX Evan McPherson FLEX Samaje Perine,1,1.0,2207,0.0
CPT Patrick Mahomes FLEX Tyreek Hill FLEX Travis Kelce FLEX Tyler Boyd FLEX Evan McPherson FLEX Demarcus Robinson,1,6.0,2207,0.0
CPT Bengals  FLEX Tyreek Hill FLEX Joe Burrow FLEX Ja'Marr Chase FLEX Joe Mixon FLEX Evan McPherson,8,1.0,2207,1.0
CPT Bengals  FLEX Ja'Marr Chase FLEX Joe Mixon FLEX Travis Kelce FLEX Tee Higgins FLEX Jerick McKinnon,1,1.0,2207,0.0
CPT Tyreek Hill FLEX Joe Burrow FLEX Joe Mixon FLEX Tee Higgins FLEX Evan McPherson FLEX Darrel Williams,1,2.0,2207,0.0
CPT Harrison Butker FLEX Tyreek Hill FLEX Ja'Marr Chase FLEX Joe Mixon FLEX Travis Kelce FLEX Jerick McKinnon,4,1.0,2207,2.0
CPT Tyreek Hill FLEX Joe Burrow FLEX Joe Mixon FLEX Tee Higgins FLEX Evan McPherson FLEX Noah Gray,1,1.0,2207,0.0
CPT Mecole Hardman FLEX Patrick Mahomes FLEX Tyreek Hill FLEX Ja'Marr Chase FLEX Byron Pringle FLEX Jerick McKinnon,1,3.0,2207,0.0
CPT Tyler Boyd FLEX Tyreek Hill FLEX Joe Burrow FLEX Ja'Marr Chase FLEX Tee Higgins FLEX Samaje Perine,1,1.0,2207,0.0
CPT Travis Kelce FLEX Tyreek Hill FLEX Joe Burrow FLEX C.J. Uzomah FLEX Tyler Boyd FLEX Evan McPherson,1,10.0,2207,1.0
CPT Patrick Mahomes FLEX Tyreek Hill FLEX Joe Mixon FLEX Tee Higgins FLEX Jerick McKinnon FLEX Chris Evans,4,1.0,2207,2.0
CPT Travis Kelce FLEX Patrick Mahomes FLEX Tyreek Hill FLEX C.J. Uzomah FLEX Jerick McKinnon FLEX Harrison Butker,43,11.0,2207,12.0
CPT Tee Higgins FLEX Patrick Mahomes FLEX Tyreek Hill FLEX Joe Burrow FLEX Tyler Boyd FLEX Drew Sample,5,1.0,2207,1.0
CPT Joe Mixon FLEX Joe Burrow FLEX Ja'Marr Chase FLEX Travis Kelce FLEX Evan McPherson FLEX Demarcus Robinson,11,5.0,2207,8.0
CPT Joe Burrow FLEX Patrick Mahomes FLEX Tyreek Hill FLEX Travis Kelce FLEX Demarcus Robinson FLEX Chris Evans,4,0.0,2207,0.0
CPT Joe Mixon FLEX Patrick Mahomes FLEX Joe Burrow FLEX Tee Higgins FLEX Mecole Hardman FLEX Darrel Williams,1,3.0,2207,0.0
CPT Joe Burrow FLEX Patrick Mahomes FLEX Tee Higgins FLEX Clyde Edwards-Helaire FLEX Harrison Butker FLEX Evan McPherson,5,3.0,2207,3.0
CPT Travis Kelce FLEX Patrick Mahomes FLEX Tyreek Hill FLEX Joe Mixon FLEX Byron Pringle FLEX Drew Sample,1,1.0,2207,1.0
CPT Joe Burrow FLEX Patrick Mahomes FLEX Joe Mixon FLEX Tee Higgins FLEX Jerick McKinnon FLEX Blake Bell,1,1.0,2207,0.0
CPT Ja'Marr Chase FLEX Patrick Mahomes FLEX Joe Burrow FLEX Jerick McKinnon FLEX Evan McPherson FLEX Chiefs ,7,10.0,2207,4.0
CPT Joe Burrow FLEX Patrick Mahomes FLEX Joe Mixon FLEX Tee Higgins FLEX Jerick McKinnon FLEX Darrel Williams,3,3.0,2207,3.0
CPT Patrick Mahomes FLEX Tyreek Hill FLEX Joe Mixon FLEX Tee Higgins FLEX Jerick McKinnon FLEX Blake Bell,6,1.0,2207,3.0
CPT Joe Burrow FLEX Patrick Mahomes FLEX Tyreek Hill FLEX Travis Kelce FLEX Derrick Gore FLEX Darrel Williams,1,0.0,2207,0.0
CPT Tee Higgins FLEX Tyreek Hill FLEX Joe Burrow FLEX Ja'Marr Chase FLEX Jerick McKinnon FLEX Blake Bell,1,1.0,2207,0.0
CPT Travis Kelce FLEX Patrick Mahomes FLEX Tee Higgins FLEX Clyde Edwards-Helaire FLEX C.J. Uzomah FLEX Mecole Hardman,2,4.0,2207,2.0
CPT Joe Burrow FLEX Patrick Mahomes FLEX Tyreek Hill FLEX Travis Kelce FLEX Demarcus Robinson FLEX Blake Bell,1,1.0,2207,1.0
CPT Tee Higgins FLEX Tyreek Hill FLEX Joe Burrow FLEX Ja'Marr Chase FLEX Jerick McKinnon FLEX Darrel Williams,2,3.0,2207,1.0
CPT Patrick Mahomes FLEX Tyreek Hill FLEX Joe Mixon FLEX Tee Higgins FLEX Jerick McKinnon FLEX Mike Thomas,1,0.0,2207,1.0
CPT Tee Higgins FLEX Tyreek Hill FLEX Joe Burrow FLEX Ja'Marr Chase FLEX Jerick McKinnon FLEX Derrick Gore,2,0.0,2207,2.0
CPT Joe Burrow FLEX Patrick Mahomes FLEX Joe Mixon FLEX Tee Higgins FLEX Jerick McKinnon FLEX Noah Gray,4,2.0,2207,1.0
CPT Tyler Boyd FLEX Tyreek Hill FLEX Joe Mixon FLEX Travis Kelce FLEX Tee Higgins FLEX Jerick McKinnon,2,6.0,2207,1.0
CPT Joe Burrow FLEX Patrick Mahomes FLEX Tyreek Hill FLEX Travis Kelce FLEX Darrel Williams FLEX Chris Evans,1,0.0,2207,0.0
CPT Mecole Hardman FLEX Patrick Mahomes FLEX Ja'Marr Chase FLEX Tee Higgins FLEX Clyde Edwards-Helaire FLEX Jerick McKinnon,1,1.0,2207,0.0
CPT Chiefs  FLEX Patrick Mahomes FLEX Joe Burrow FLEX Joe Mixon FLEX Travis Kelce FLEX Jerick McKinnon,18,6.0,2207,20.0
CPT Tyreek Hill FLEX Ja'Marr Chase FLEX Joe Mixon FLEX Travis Kelce FLEX Jerick McKinnon FLEX Noah Gray,1,1.0,2207,3.0
CPT Evan McPherson FLEX Patrick Mahomes FLEX Tyreek Hill FLEX Ja'Marr Chase FLEX Clyde Edwards-Helaire FLEX Jerick McKinnon,2,1.0,2207,1.0
CPT Joe Burrow FLEX Patrick Mahomes FLEX Ja'Marr Chase FLEX Travis Kelce FLEX Chiefs  FLEX Noah Gray,4,1.0,2207,0.0
CPT Joe Burrow FLEX Patrick Mahomes FLEX Ja'Marr Chase FLEX Travis Kelce FLEX Chiefs  FLEX Chris Evans,5,1.0,2207,1.0
CPT Ja'Marr Chase FLEX Joe Burrow FLEX Joe Mixon FLEX Travis Kelce FLEX Demarcus Robinson FLEX Samaje Perine,1,1.0,2207,0.0
CPT Tyler Boyd FLEX Patrick Mahomes FLEX Tyreek Hill FLEX Joe Mixon FLEX Tee Higgins FLEX Evan McPherson,10,6.0,2207,3.0
CPT Joe Burrow FLEX Patrick Mahomes FLEX Ja'Marr Chase FLEX Jerick McKinnon FLEX Mecole Hardman FLEX Demarcus Robinson,2,3.0,2207,1.0
CPT Travis Kelce FLEX Patrick Mahomes FLEX Ja'Marr Chase FLEX Joe Mixon FLEX Bengals  FLEX Demarcus Robinson,4,1.0,2207,2.0
CPT Travis Kelce FLEX Patrick Mahomes FLEX Ja'Marr Chase FLEX Jerick McKinnon FLEX Harrison Butker FLEX Chiefs ,4,7.0,2207,1.0
CPT Ja'Marr Chase FLEX Joe Mixon FLEX Travis Kelce FLEX Tee Higgins FLEX Jerick McKinnon FLEX Chiefs ,1,6.0,2207,1.0
CPT Joe Burrow FLEX Patrick Mahomes FLEX Ja'Marr Chase FLEX Travis Kelce FLEX Chiefs  FLEX Blake Bell,1,1.0,2207,0.0
CPT Patrick Mahomes FLEX Joe Mixon FLEX Travis Kelce FLEX Clyde Edwards-Helaire FLEX Harrison Butker FLEX Evan McPherson,14,5.0,2207,11.0
CPT Joe Burrow FLEX Ja'Marr Chase FLEX Joe Mixon FLEX Tyler Boyd FLEX Mecole Hardman FLEX Evan McPherson,1,3.0,2207,0.0
CPT Ja'Marr Chase FLEX Tyreek Hill FLEX Joe Burrow FLEX Travis Kelce FLEX Harrison Butker FLEX Noah Gray,4,2.0,2207,2.0
CPT Joe Burrow FLEX Patrick Mahomes FLEX Travis Kelce FLEX Tee Higgins FLEX C.J. Uzomah FLEX Drew Sample,2,1.0,2207,1.0
CPT Patrick Mahomes FLEX Tyreek Hill FLEX Travis Kelce FLEX Tee Higgins FLEX C.J. Uzomah FLEX Drew Sample,1,1.0,2207,1.0
CPT Patrick Mahomes FLEX Joe Burrow FLEX Travis Kelce FLEX Clyde Edwards-Helaire FLEX Evan McPherson FLEX Demarcus Robinson,5,4.0,2207,5.0
CPT Ja'Marr Chase FLEX Tyreek Hill FLEX Travis Kelce FLEX C.J. Uzomah FLEX Jerick McKinnon FLEX Mecole Hardman,2,6.0,2207,2.0
CPT Ja'Marr Chase FLEX Tyreek Hill FLEX Joe Burrow FLEX Travis Kelce FLEX Harrison Butker FLEX Josh Gordon,1,0.0,2207,1.0
CPT Patrick Mahomes FLEX Joe Burrow FLEX Joe Mixon FLEX Mecole Hardman FLEX Evan McPherson FLEX Demarcus Robinson,1,3.0,2207,0.0
CPT Tee Higgins FLEX Joe Burrow FLEX Travis Kelce FLEX Jerick McKinnon FLEX Tyler Boyd FLEX Harrison Butker,1,11.0,2207,0.0
CPT Patrick Mahomes FLEX Tyreek Hill FLEX Ja'Marr Chase FLEX Jerick McKinnon FLEX Mecole Hardman FLEX Darrel Williams,2,2.0,2207,1.0
CPT Jerick McKinnon FLEX Patrick Mahomes FLEX Tyreek Hill FLEX Tee Higgins FLEX Byron Pringle FLEX Mecole Hardman,1,4.0,2207,0.0
CPT Joe Burrow FLEX Ja'Marr Chase FLEX Tee Higgins FLEX Byron Pringle FLEX Jerick McKinnon FLEX Mecole Hardman,1,4.0,2207,0.0
CPT Mecole Hardman FLEX Patrick Mahomes FLEX Joe Burrow FLEX Joe Mixon FLEX Jerick McKinnon FLEX Tyler Boyd,5,4.0,2207,1.0
CPT Joe Mixon FLEX Patrick Mahomes FLEX Joe Burrow FLEX Ja'Marr Chase FLEX Mecole Hardman FLEX Drew Sample,7,0.0,2207,1.0
CPT Travis Kelce FLEX Patrick Mahomes FLEX Joe Burrow FLEX C.J. Uzomah FLEX Byron Pringle FLEX Evan McPherson,39,20.0,2207,24.0
CPT Travis Kelce FLEX Patrick Mahomes FLEX Tyreek Hill FLEX Tee Higgins FLEX C.J. Uzomah FLEX Darrel Williams,12,4.0,2207,4.0
CPT Tyler Boyd FLEX Patrick Mahomes FLEX Ja'Marr Chase FLEX Travis Kelce FLEX Tee Higgins FLEX Harrison Butker,3,9.0,2207,5.0
CPT Tyler Boyd FLEX Patrick Mahomes FLEX Joe Burrow FLEX Joe Mixon FLEX Travis Kelce FLEX Bengals ,25,3.0,2207,21.0
CPT Ja'Marr Chase FLEX Patrick Mahomes FLEX Travis Kelce FLEX Tee Higgins FLEX Harrison Butker FLEX Demarcus Robinson,3,6.0,2207,4.0
CPT Joe Mixon FLEX Patrick Mahomes FLEX Travis Kelce FLEX Byron Pringle FLEX Jerick McKinnon FLEX Evan McPherson,4,15.0,2207,2.0
CPT Ja'Marr Chase FLEX Patrick Mahomes FLEX Travis Kelce FLEX Tee Higgins FLEX Harrison Butker FLEX Blake Bell,1,2.0,2207,0.0
CPT Travis Kelce FLEX Patrick Mahomes FLEX Tyreek Hill FLEX Tee Higgins FLEX C.J. Uzomah FLEX Noah Gray,3,2.0,2207,1.0
CPT Travis Kelce FLEX Tyreek Hill FLEX Joe Burrow FLEX Ja'Marr Chase FLEX Chiefs  FLEX Derrick Gore,1,0.0,2207,0.0
CPT Ja'Marr Chase FLEX Patrick Mahomes FLEX Tyreek Hill FLEX Mecole Hardman FLEX Evan McPherson FLEX Demarcus Robinson,1,2.0,2207,0.0
CPT Travis Kelce FLEX Patrick Mahomes FLEX Tyreek Hill FLEX Tee Higgins FLEX C.J. Uzomah FLEX Chris Evans,1,1.0,2207,2.0
CPT Ja'Marr Chase FLEX Tyreek Hill FLEX Joe Mixon FLEX Travis Kelce FLEX Jerick McKinnon FLEX Drew Sample,1,1.0,2207,1.0
CPT Tee Higgins FLEX Patrick Mahomes FLEX Tyreek Hill FLEX Joe Burrow FLEX Harrison Butker FLEX Michael Burton,1,0.0,2207,1.0
CPT Tyreek Hill FLEX Patrick Mahomes FLEX Ja'Marr Chase FLEX Byron Pringle FLEX Jerick McKinnon FLEX Samaje Perine,8,2.0,2207,2.0
CPT Chiefs  FLEX Patrick Mahomes FLEX Tyreek Hill FLEX Ja'Marr Chase FLEX Tee Higgins FLEX Mecole Hardman,3,1.0,2207,1.0
CPT Tyreek Hill FLEX Joe Burrow FLEX Travis Kelce FLEX C.J. Uzomah FLEX Mecole Hardman FLEX Harrison Butker,1,4.0,2207,0.0
CPT Tyreek Hill FLEX Patrick Mahomes FLEX Joe Mixon FLEX Tee Higgins FLEX Demarcus Robinson FLEX Samaje Perine,1,0.0,2207,1.0
CPT Bengals  FLEX Patrick Mahomes FLEX Joe Burrow FLEX Travis Kelce FLEX Tee Higgins FLEX C.J. Uzomah,1,2.0,2207,2.0
CPT Tyreek Hill FLEX Patrick Mahomes FLEX Travis Kelce FLEX Byron Pringle FLEX Evan McPherson FLEX Chiefs ,7,5.0,2207,2.0
CPT Harrison Butker FLEX Patrick Mahomes FLEX Joe Burrow FLEX Joe Mixon FLEX Tee Higgins FLEX Jerick McKinnon,9,2.0,2207,3.0
CPT Tyreek Hill FLEX Joe Burrow FLEX Travis Kelce FLEX Clyde Edwards-Helaire FLEX Evan McPherson FLEX Chiefs ,1,2.0,2207,1.0
CPT Tyreek Hill FLEX Patrick Mahomes FLEX Joe Mixon FLEX Travis Kelce FLEX Harrison Butker FLEX Michael Burton,2,0.0,2207,4.0
CPT Harrison Butker FLEX Patrick Mahomes FLEX Tyreek Hill FLEX Joe Burrow FLEX Travis Kelce FLEX Derrick Gore,1,0.0,2207,0.0
CPT Harrison Butker FLEX Patrick Mahomes FLEX Tyreek Hill FLEX Joe Burrow FLEX Travis Kelce FLEX Darrel Williams,1,1.0,2207,1.0
CPT Travis Kelce FLEX Patrick Mahomes FLEX Ja'Marr Chase FLEX Tee Higgins FLEX Chiefs  FLEX Demarcus Robinson,2,3.0,2207,1.0
CPT Joe Burrow FLEX Ja'Marr Chase FLEX Travis Kelce FLEX Tee Higgins FLEX Clyde Edwards-Helaire FLEX Drew Sample,2,0.0,2207,0.0
CPT Patrick Mahomes FLEX Ja'Marr Chase FLEX Joe Mixon FLEX Byron Pringle FLEX Mecole Hardman FLEX Evan McPherson,8,6.0,2207,5.0
