"slate_id","game_id","active","operator_game_id"
531,227,True,""
531,222,True,""
531,225,True,""
531,229,True,""
531,223,True,""
531,233,True,""
532,218,True,""
533,218,True,""
534,219,True,""
534,220,True,""
535,219,True,""
536,219,True,""
537,220,True,""
538,220,True,""
539,220,True,""
540,222,True,""
541,231,True,""
541,221,True,""
541,228,True,""
541,226,True,""
541,224,True,""
541,230,True,""
541,227,True,""
541,222,True,""
541,225,True,""
541,229,True,""
541,223,True,""
542,221,True,""
542,228,True,""
542,226,True,""
542,224,True,""
542,227,True,""
542,222,True,""
542,225,True,""
542,223,True,""
543,231,True,""
543,221,True,""
543,228,True,""
543,232,True,""
543,226,True,""
543,224,True,""
543,230,True,""
543,227,True,""
543,222,True,""
543,225,True,""
543,229,True,""
543,223,True,""
543,233,True,""
544,223,True,""
545,228,True,""
546,226,True,""
547,225,True,""
548,221,True,""
549,227,True,""
550,224,True,""
551,221,True,""
552,224,True,""
553,222,True,""
554,231,True,""
554,230,True,""
554,229,True,""
555,229,True,""
556,230,True,""
557,231,True,""
558,231,True,""
559,232,True,""
559,233,True,""
560,232,True,""
561,232,True,""
562,232,True,""
563,234,True,""
563,233,True,""
564,233,True,""
565,233,True,""
566,233,True,""
567,218,True,""
568,228,True,""
568,231,True,""
568,223,True,""
568,233,True,""
568,219,True,""
568,226,True,""
568,227,True,""
568,232,True,""
568,220,True,""
568,218,True,""
568,224,True,""
568,225,True,""
568,229,True,""
568,221,True,""
568,230,True,""
568,222,True,""
569,219,True,""
569,220,True,""
569,218,True,""
570,218,True,""
571,218,True,""
572,219,True,""
572,220,True,""
573,219,True,""
574,220,True,""
575,220,True,""
576,220,True,""
577,224,True,""
577,225,True,""
577,229,True,""
577,228,True,""
577,221,True,""
577,231,True,""
577,230,True,""
577,223,True,""
577,226,True,""
577,227,True,""
577,222,True,""
578,228,True,""
578,231,True,""
578,223,True,""
578,233,True,""
578,226,True,""
578,227,True,""
578,232,True,""
578,224,True,""
578,225,True,""
578,229,True,""
578,221,True,""
578,230,True,""
578,222,True,""
579,224,True,""
579,225,True,""
579,228,True,""
579,221,True,""
579,223,True,""
579,226,True,""
579,227,True,""
579,222,True,""
580,221,True,""
581,224,True,""
582,225,True,""
583,223,True,""
584,228,True,""
585,226,True,""
586,222,True,""
587,227,True,""
588,229,True,""
588,231,True,""
588,230,True,""
589,229,True,""
589,231,True,""
589,230,True,""
589,233,True,""
589,232,True,""
590,229,True,""
590,230,True,""
591,230,True,""
592,229,True,""
593,231,True,""
594,233,True,""
594,232,True,""
595,232,True,""
596,232,True,""
597,232,True,""
598,233,True,""
599,234,True,""
599,233,True,""
600,233,True,""
601,233,True,""
602,218,True,""
602,219,True,""
602,220,True,""
602,221,True,""
602,228,True,""
602,226,True,""
602,224,True,""
602,227,True,""
602,222,True,""
602,225,True,""
602,223,True,""
602,230,True,""
602,229,True,""
602,231,True,""
602,232,True,""
602,233,True,""
603,219,True,""
603,220,True,""
604,221,True,""
604,228,True,""
604,226,True,""
604,224,True,""
604,227,True,""
604,222,True,""
604,225,True,""
604,223,True,""
605,221,True,""
605,228,True,""
605,226,True,""
605,224,True,""
605,227,True,""
605,222,True,""
605,225,True,""
605,223,True,""
605,230,True,""
605,229,True,""
605,231,True,""
605,232,True,""
606,230,True,""
606,229,True,""
606,231,True,""
606,232,True,""
607,232,True,""
607,233,True,""
608,233,True,""
608,234,True,""
609,234,True,""
610,249,True,""
610,234,True,""
610,248,True,""
610,236,True,""
610,245,True,""
610,243,True,""
610,241,True,""
610,235,True,""
610,244,True,""
610,237,True,""
610,242,True,""
610,238,True,""
610,239,True,""
610,240,True,""
610,247,True,""
610,246,True,""
611,234,True,""
612,234,True,""
613,236,True,""
613,235,True,""
613,237,True,""
614,235,True,""
615,235,True,""
616,236,True,""
617,236,True,""
617,237,True,""
618,236,True,""
619,237,True,""
620,237,True,""
621,237,True,""
622,245,True,""
622,243,True,""
622,241,True,""
622,244,True,""
622,242,True,""
622,238,True,""
622,239,True,""
622,240,True,""
622,247,True,""
622,246,True,""
623,245,True,""
623,243,True,""
"623",241,True,""
"623",242,True,""
"623",238,True,""
"623",239,True,""
"623",240,True,""
"624",249,True,""
"624",248,True,""
"624",245,True,""
"624",243,True,""
"624",241,True,""
"624",244,True,""
"624",242,True,""
"624",238,True,""
"624",239,True,""
"624",240,True,""
"624",247,True,""
"624",246,True,""
"625",243,True,""
"625",241,True,""
"625",242,True,""
"625",238,True,""
"625",239,True,""
"625",240,True,""
"626",241,True,""
"627",243,True,""
"628",240,True,""
"629",239,True,""
"630",238,True,""
"631",242,True,""
"632",241,True,""
"633",240,True,""
"634",242,True,""
"635",244,True,""
"635",247,True,""
"635",246,True,""
"636",245,True,""
"636",244,True,""
"636",247,True,""
"636",246,True,""
"637",245,True,""
"638",244,True,""
"639",247,True,""
"639",246,True,""
"640",246,True,""
"641",247,True,""
"642",246,True,""
"643",247,True,""
"644",249,True,""
"644",248,True,""
"645",248,True,""
"646",248,True,""
"647",248,True,""
"648",249,True,""
"649",249,True,""
"650",249,True,""
"651",234,True,""
"652",234,True,""
"652",241,True,""
"652",243,True,""
"652",237,True,""
"652",242,True,""
"652",236,True,""
"652",239,True,""
"652",238,True,""
"652",235,True,""
"652",240,True,""
"652",247,True,""
"652",245,True,""
"652",244,True,""
"652",249,True,""
"652",246,True,""
"652",248,True,""
"653",234,True,""
"654",234,True,""
"655",235,True,""
"655",237,True,""
"655",236,True,""
"656",235,True,""
"657",237,True,""
"657",236,True,""
"658",236,True,""
"659",237,True,""
"660",237,True,""
"661",237,True,""
"662",241,True,""
"662",243,True,""
"662",240,True,""
"662",247,True,""
"662",245,True,""
"662",244,True,""
"662",242,True,""
"662",246,True,""
"662",239,True,""
"662",238,True,""
"663",241,True,""
"663",243,True,""
"663",240,True,""
"663",247,True,""
"663",245,True,""
"663",244,True,""
"663",242,True,""
"663",249,True,""
"663",246,True,""
"663",248,True,""
"663",239,True,""
"663",238,True,""
"664",241,True,""
"664",243,True,""
"664",240,True,""
"664",242,True,""
"664",239,True,""
"664",238,True,""
"665",243,True,""
"666",238,True,""
"667",241,True,""
"668",242,True,""
"669",240,True,""
"670",239,True,""
"671",247,True,""
"671",245,True,""
"671",244,True,""
"671",246,True,""
"672",247,True,""
"672",245,True,""
"672",244,True,""
"672",249,True,""
"672",246,True,""
"672",248,True,""
"673",244,True,""
"674",245,True,""
"675",247,True,""
"675",246,True,""
"676",247,True,""
"677",246,True,""
"678",249,True,""
"678",248,True,""
"679",248,True,""
"680",248,True,""
"681",248,True,""
"682",249,True,""
"683",249,True,""
"684",249,True,""
"685",234,True,""
"685",235,True,""
"685",236,True,""
"685",237,True,""
"685",245,True,""
"685",243,True,""
"685",241,True,""
"685",242,True,""
"685",238,True,""
"685",239,True,""
"685",240,True,""
"685",244,True,""
"685",247,True,""
"685",246,True,""
"685",248,True,""
"685",249,True,""
"686",235,True,""
"686",236,True,""
"686",237,True,""
"687",245,True,""
"687",243,True,""
"687",241,True,""
"687",242,True,""
"687",238,True,""
"687",239,True,""
"687",240,True,""
"687",244,True,""
"687",247,True,""
"687",246,True,""
"687",248,True,""
"688",245,True,""
"688",243,True,""
"688",241,True,""
"688",242,True,""
"688",238,True,""
"688",239,True,""
"688",240,True,""
"689",244,True,""
"689",247,True,""
"689",246,True,""
"689",248,True,""
"690",248,True,""
"690",249,True,""
"691",254,True,""
"691",253,True,""
"691",258,True,""
"691",250,True,""
"691",257,True,""
"691",261,True,""
"691",260,True,""
"691",251,True,""
"691",252,True,""
"691",262,True,""
"691",255,True,""
"691",265,True,""
"691",256,True,""
"691",259,True,""
"691",263,True,""
"691",264,True,""
"692",254,True,""
"692",253,True,""
"692",250,True,""
"692",251,True,""
"692",252,True,""
"692",255,True,""
"692",256,True,""
"693",256,True,""
"694",255,True,""
"695",254,True,""
"696",253,True,""
"697",252,True,""
"698",251,True,""
"699",250,True,""
"700",252,True,""
"701",256,True,""
"702",255,True,""
"703",258,True,""
"704",258,True,""
"704",257,True,""
"704",261,True,""
"704",260,True,""
"704",262,True,""
"704",259,True,""
"704",263,True,""
"704",264,True,""
"705",264,True,""
"706",263,True,""
"707",261,True,""
"708",260,True,""
"709",259,True,""
"710",262,True,""
"711",257,True,""
"712",258,True,""
"713",263,True,""
"714",265,True,""
"715",265,True,""
"716",265,True,""
"717",264,True,""
"717",263,True,""
"717",256,True,""
"717",255,True,""
"717",252,True,""
"717",259,True,""
"717",253,True,""
"717",250,True,""
"717",251,True,""
"717",261,True,""
"717",260,True,""
"717",257,True,""
"717",262,True,""
"717",258,True,""
"717",254,True,""
"718",264,True,""
"718",263,True,""
"718",256,True,""
"718",255,True,""
"718",252,True,""
"718",259,True,""
"718",253,True,""
"718",250,True,""
"718",251,True,""
"718",265,True,""
"718",261,True,""
"718",260,True,""
"718",257,True,""
"718",262,True,""
"718",258,True,""
"718",254,True,""
"719",255,True,""
"720",256,True,""
"721",250,True,""
"722",254,True,""
"723",253,True,""
"724",251,True,""
"725",251,True,""
"725",256,True,""
"725",255,True,""
"725",252,True,""
"725",253,True,""
"725",250,True,""
"725",254,True,""
"726",252,True,""
"727",261,True,""
"728",263,True,""
"729",258,True,""
"730",257,True,""
"731",262,True,""
"732",259,True,""
"733",260,True,""
"734",264,True,""
"735",264,True,""
"735",263,True,""
"735",261,True,""
"735",259,True,""
"735",260,True,""
"735",257,True,""
"735",262,True,""
"735",258,True,""
"736",265,True,""
"737",265,True,""
"738",265,True,""
"739",254,True,""
"739",253,True,""
"739",250,True,""
"739",251,True,""
"739",252,True,""
"739",255,True,""
"739",256,True,""
"739",258,True,""
"739",257,True,""
"739",261,True,""
"739",260,True,""
"739",262,True,""
"739",259,True,""
"739",263,True,""
"739",264,True,""
"739",265,True,""
"740",254,True,""
"740",253,True,""
"740",250,True,""
"740",251,True,""
"740",252,True,""
"740",255,True,""
"740",256,True,""
"741",258,True,""
"741",257,True,""
"741",261,True,""
"741",260,True,""
"741",262,True,""
"741",259,True,""
"741",263,True,""
"741",264,True,""
"741",265,True,""
"955",303,True,"227717"
"922",307,True,"5745728"
"954",301,True,"228436"
"955",307,True,"228773"
"907",283,True,"227902"
"955",304,True,"227592"
"955",300,True,"228087"
"910",296,True,"229032"
"915",295,True,"227908"
"945",309,True,"5745902"
"929",298,True,"228479"
"956",303,True,"227717"
"956",301,True,"228436"
"956",306,True,"228958"
"957",312,True,"227618"
"957",305,True,"228836"
"957",313,True,"228552"
"920",294,True,"2337524"
"957",300,True,"228087"
"971",312,True,"5745975"
"957",306,True,"228958"
"958",298,True,"2337471"
"959",305,True,"2337545"
"922",313,True,"5745992"
"954",300,True,"228087"
"959",303,True,"2337547"
"959",304,True,"2337556"
"959",309,True,"2337570"
"959",312,True,"2337582"
"969",311,True,"5745927"
"960",307,True,"2337541"
"960",303,True,"2337547"
"950",312,True,"5745974"
"960",308,True,"2337564"
"973",313,True,"5745993"
"960",309,True,"2337570"
"954",307,True,"228773"
"961",305,True,"2337545"
"955",309,True,"227710"
"962",308,True,"2337564"
"922",302,True,"5745836"
"927",300,True,"5745350"
"927",304,True,"5745818"
"932",305,True,"5745752"
"933",300,True,"5745350"
"933",302,True,"5745836"
"934",300,True,"5745350"
"941",302,True,"5745836"
"966",304,True,"5745819"
"820",293,True,"5745566"
"822",287,True,"5745470"
"744",271,True,"5745151"
"826",291,True,"5745506"
"744",274,True,"5745157"
"1166",354,True,"5745536"
"751",280,True,"2337443"
"829",285,True,"5745302"
"902",291,True,"229144"
"744",275,True,"5745169"
"744",269,True,"5745175"
"1167",351,True,"5745602"
"829",290,True,"5745482"
"744",272,True,"5745181"
"908",285,True,"228661"
"830",288,True,"5745290"
"909",287,True,"227886"
"744",276,True,"5745187"
"744",277,True,"5745193"
"1150",344,True,"228294"
"744",278,True,"5745199"
"888",288,True,"5745291"
"911",292,True,"227786"
"757",273,True,"5745163"
"912",293,True,"228051"
"932",303,True,"5745764"
"928",297,True,"228257"
"930",297,True,"228445"
"760",274,True,"5745157"
"763",267,True,"5745133"
"1154",345,True,"228273"
"933",307,True,"5745728"
"764",270,True,"5745145"
"764",273,True,"5745163"
"1171",353,True,"5745554"
"933",308,True,"5745866"
"764",272,True,"5745181"
"770",277,True,"5745193"
"801",278,True,"5745200"
"933",310,True,"5745938"
"752",280,True,"5745211"
"1195",354,True,"5745537"
"804",280,True,"5745211"
"806",280,True,"5745216"
"772",281,True,"5745217"
"942",303,True,"5745765"
"1196",355,True,"5745699"
"745",266,True,"227424"
"946",311,True,"5745926"
"750",268,True,"227531"
"970",310,True,"5745939"
"750",275,True,"227443"
"750",281,True,"227479"
"974",313,True,"5745997"
"750",272,True,"227451"
"750",277,True,"227486"
"954",313,True,"228552"
"810",266,True,"227541"
"775",271,True,"227525"
"1076",342,True,"5746496"
"775",274,True,"227471"
"1079",336,True,"5746364"
"775",279,True,"227473"
"1090",338,True,"5746394"
"775",280,True,"227476"
"775",269,True,"227423"
"1364",387,True,"228112"
"776",274,True,"227471"
"779",270,True,"227444"
"782",275,True,"227443"
"2158",540,True,"5747354"
"785",279,True,"227473"
"980",307,True,"228773"
"785",278,True,"227485"
"1079",342,True,"5746496"
"1435",401,True,"228080"
"786",280,True,"227476"
"786",278,True,"227485"
"817",282,True,"5745452"
"818",288,True,"5745290"
"753",267,True,"2337430"
"753",271,True,"2337433"
"1566",427,True,"229321"
"753",274,True,"2337434"
"753",272,True,"2337438"
"791",277,True,"2337440"
"1161",350,True,"5745398"
"795",280,True,"2337443"
"818",285,True,"5745302"
"818",282,True,"5745452"
"818",286,True,"5745488"
"818",293,True,"5745566"
"818",297,True,"5745674"
"819",289,True,"5745464"
"819",291,True,"5745506"
"743",266,True,"5745127"
"743",267,True,"5745133"
"819",295,True,"5745584"
"743",268,True,"5745139"
"743",270,True,"5745145"
"743",271,True,"5745151"
"820",284,True,"5745338"
"749",268,True,"5745139"
"749",274,True,"5745157"
"749",269,True,"5745175"
"820",286,True,"5745488"
"749",277,True,"5745193"
"749",280,True,"5745211"
"744",267,True,"5745133"
"744",268,True,"5745139"
"744",270,True,"5745145"
"765",270,True,"5745145"
"765",273,True,"5745163"
"765",272,True,"5745181"
"765",278,True,"5745199"
"832",292,True,"5745548"
"765",281,True,"5745217"
"798",268,True,"5745140"
"768",279,True,"5745205"
"746",271,True,"227525"
"746",268,True,"227531"
"833",292,True,"5745548"
"836",295,True,"5745584"
"774",275,True,"227443"
"774",270,True,"227444"
"774",273,True,"227418"
"789",277,True,"227486"
"853",281,True,"227479"
"751",268,True,"2337431"
"751",274,True,"2337434"
"2129",540,True,"5747349"
"751",269,True,"2337437"
"751",277,True,"2337440"
"1006",325,True,"5746166"
"1009",317,True,"5745374"
"1224",355,True,"2337536"
"1076",336,True,"5746364"
"845",290,True,"227554"
"889",290,True,"5745483"
"790",279,True,"227473"
"845",286,True,"228038"
"751",278,True,"2337441"
"749",273,True,"5745163"
"775",268,True,"227531"
"780",267,True,"227441"
"844",293,True,"228051"
"749",272,True,"5745181"
"820",289,True,"5745464"
"845",288,True,"228410"
"844",285,True,"228661"
"749",278,True,"5745199"
"797",274,True,"5745158"
"845",291,True,"229144"
"845",283,True,"227902"
"749",281,True,"5745217"
"791",278,True,"2337441"
"755",272,True,"5745181"
"846",295,True,"227908"
"846",297,True,"228257"
"758",269,True,"5745175"
"846",296,True,"229032"
"820",291,True,"5745506"
"846",293,True,"228051"
"761",271,True,"5745151"
"764",267,True,"5745133"
"901",288,True,"228410"
"820",295,True,"5745584"
"765",267,True,"5745133"
"846",285,True,"228661"
"765",271,True,"5745151"
"847",294,True,"229108"
"846",288,True,"228410"
"765",275,True,"5745169"
"754",280,True,"2337443"
"910",297,True,"228257"
"765",276,True,"5745187"
"766",276,True,"5745187"
"991",310,True,"228119"
"846",291,True,"229144"
"954",302,True,"229003"
"832",293,True,"5745566"
"931",297,True,"228684"
"849",288,True,"2337468"
"802",277,True,"5745194"
"849",293,True,"2337514"
"1154",346,True,"227947"
"849",294,True,"2337524"
"849",284,True,"2337476"
"927",305,True,"5745752"
"849",287,True,"2337498"
"746",276,True,"227496"
"849",286,True,"2337501"
"849",283,True,"2337507"
"849",297,True,"2337532"
"850",285,True,"2337470"
"746",279,True,"227473"
"746",270,True,"227444"
"746",272,True,"227451"
"850",289,True,"2337497"
"775",275,True,"227443"
"927",308,True,"5745866"
"775",281,True,"227479"
"775",272,True,"227451"
"891",292,True,"5745549"
"985",300,True,"228087"
"921",297,True,"2337532"
"783",272,True,"227451"
"785",276,True,"227496"
"932",306,True,"5745788"
"818",289,True,"5745464"
"786",279,True,"227473"
"818",291,True,"5745506"
"933",305,True,"5745752"
"1365",387,True,"228112"
"751",266,True,"2337429"
"751",270,True,"2337432"
"933",309,True,"5745902"
"2146",539,True,"2337705"
"751",281,True,"2337444"
"819",288,True,"5745290"
"819",287,True,"5745470"
"936",305,True,"5745752"
"839",296,True,"5745650"
"843",297,True,"228257"
"843",292,True,"227786"
"843",289,True,"228569"
"796",281,True,"2337444"
"943",308,True,"5745866"
"749",266,True,"5745127"
"749",270,True,"5745145"
"794",266,True,"5745132"
"843",283,True,"227902"
"844",286,True,"228038"
"764",271,True,"5745151"
"764",275,True,"5745169"
"844",288,True,"228410"
"765",279,True,"5745205"
"844",291,True,"229144"
"799",267,True,"5745134"
"771",280,True,"5745211"
"773",281,True,"5745217"
"746",274,True,"227471"
"746",275,True,"227443"
"746",267,True,"227441"
"774",267,True,"227441"
"774",272,True,"227451"
"774",269,True,"227423"
"775",277,True,"227486"
"946",310,True,"5745938"
"777",268,True,"227531"
"1567",428,True,"229291"
"786",276,True,"227496"
"787",276,True,"227496"
"988",310,True,"228119"
"751",273,True,"2337435"
"951",314,True,"5746010"
"751",272,True,"2337438"
"753",268,True,"2337431"
"2129",541,True,"5747367"
"753",273,True,"2337435"
"1161",354,True,"5745536"
"978",303,True,"227717"
"818",295,True,"5745584"
"886",282,True,"5745453"
"819",283,True,"5745524"
"819",294,True,"5745626"
"820",294,True,"5745626"
"834",293,True,"5745566"
"837",294,True,"5745626"
"1163",350,True,"228855"
"841",297,True,"5745674"
"897",297,True,"5745675"
"843",293,True,"228051"
"843",285,True,"228661"
"844",292,True,"227786"
"775",273,True,"227418"
"808",281,True,"5745222"
"751",276,True,"2337439"
"791",276,True,"2337439"
"742",266,True,"5745127"
"751",279,True,"2337442"
"743",275,True,"5745169"
"819",292,True,"5745548"
"743",276,True,"5745187"
"749",267,True,"5745133"
"1166",353,True,"5745554"
"749",271,True,"5745151"
"749",275,True,"5745169"
"749",276,True,"5745187"
"904",290,True,"227554"
"820",288,True,"5745290"
"1167",348,True,"5745662"
"749",279,True,"5745205"
"820",287,True,"5745470"
"748",267,True,"2337430"
"793",266,True,"5745128"
"847",295,True,"227908"
"791",279,True,"2337442"
"925",298,True,"5745313"
"1172",351,True,"5745602"
"913",295,True,"227908"
"756",275,True,"5745169"
"759",270,True,"5745145"
"764",274,True,"5745157"
"895",296,True,"5745651"
"754",281,True,"2337444"
"917",296,True,"229032"
"764",269,True,"5745175"
"840",298,True,"5745308"
"792",280,True,"2337443"
"898",297,True,"5745679"
"765",268,True,"5745139"
"1155",345,True,"228543"
"927",309,True,"5745902"
"849",282,True,"2337495"
"765",274,True,"5745157"
"765",269,True,"5745175"
"1492",411,True,"5746526"
"932",301,True,"5745800"
"765",277,True,"5745193"
"933",303,True,"5745764"
"933",311,True,"5745926"
"765",280,True,"5745211"
"842",282,True,"229137"
"1197",356,True,"5745717"
"767",278,True,"5745199"
"937",303,True,"5745764"
"750",271,True,"227525"
"750",274,True,"227471"
"943",309,True,"5745902"
"750",279,True,"227473"
"750",280,True,"227476"
"843",286,True,"228038"
"1009",322,True,"5746034"
"750",269,True,"227423"
"809",266,True,"227461"
"947",311,True,"5745926"
"948",310,True,"5745938"
"1730",457,True,"5745687"
"1365",388,True,"228830"
"954",304,True,"227592"
"774",271,True,"227525"
"775",278,True,"227485"
"778",273,True,"227418"
"781",269,True,"227423"
"1079",339,True,"5746376"
"784",271,True,"227525"
"785",277,True,"227486"
"1751",470,True,"227684"
"1091",333,True,"5746412"
"786",281,True,"227479"
"786",277,True,"227486"
"979",305,True,"228836"
"986",299,True,"228046"
"1139",333,True,"5746413"
"748",268,True,"2337431"
"748",270,True,"2337432"
"1800",472,True,"228616"
"748",271,True,"2337433"
"818",283,True,"5745524"
"818",294,True,"5745626"
"748",274,True,"2337434"
"1161",353,True,"5745554"
"748",273,True,"2337435"
"887",282,True,"5745457"
"748",275,True,"2337436"
"748",269,True,"2337437"
"819",285,True,"5745302"
"748",272,True,"2337438"
"819",290,True,"5745482"
"890",286,True,"5745489"
"1179",357,True,"5745734"
"832",295,True,"5745584"
"835",295,True,"5745584"
"892",293,True,"5745567"
"838",296,True,"5745650"
"843",296,True,"229032"
"843",284,True,"228306"
"843",294,True,"229108"
"762",268,True,"5745139"
"764",268,True,"5745139"
"1804",461,True,"5745890"
"770",276,True,"5745187"
"899",282,True,"228686"
"770",279,True,"5745205"
"803",279,True,"5745206"
"800",276,True,"5745188"
"771",281,True,"5745217"
"805",280,True,"5745212"
"773",282,True,"5745452"
"774",268,True,"227531"
"774",274,True,"227471"
"775",276,True,"227496"
"775",267,True,"227441"
"1006",316,True,"5745320"
"775",270,True,"227444"
"788",278,True,"227485"
"813",280,True,"227535"
"1006",324,True,"5746184"
"747",266,True,"2337429"
"1744",466,True,"5745872"
"751",267,True,"2337430"
"751",271,True,"2337433"
"751",275,True,"2337436"
"748",276,True,"2337439"
"748",277,True,"2337440"
"748",278,True,"2337441"
"748",279,True,"2337442"
"753",270,True,"2337432"
"1076",343,True,"5746508"
"753",275,True,"2337436"
"753",269,True,"2337437"
"1224",357,True,"2337542"
"896",296,True,"5745655"
"845",284,True,"228306"
"843",295,True,"227908"
"845",285,True,"228661"
"743",273,True,"5745163"
"843",282,True,"229137"
"900",282,True,"229092"
"819",284,True,"5745338"
"844",290,True,"227554"
"769",277,True,"5745193"
"770",278,True,"5745199"
"845",289,True,"228569"
"845",287,True,"227886"
"844",295,True,"227908"
"844",287,True,"227886"
"846",290,True,"227554"
"844",294,True,"229108"
"804",281,True,"5745217"
"846",286,True,"228038"
"846",292,True,"227786"
"846",287,True,"227886"
"819",293,True,"5745566"
"846",284,True,"228306"
"1166",351,True,"5745602"
"846",294,True,"229108"
"846",289,True,"228569"
"750",278,True,"227485"
"846",283,True,"227902"
"905",289,True,"228569"
"927",306,True,"5745788"
"847",292,True,"227786"
"746",273,True,"227418"
"1167",349,True,"5745680"
"910",294,True,"229108"
"746",269,True,"227423"
"746",277,True,"227486"
"927",311,True,"5745926"
"746",278,True,"227485"
"932",299,True,"5745296"
"1173",348,True,"5745662"
"814",280,True,"227512"
"849",285,True,"2337470"
"820",283,True,"5745524"
"812",281,True,"227479"
"853",282,True,"229137"
"849",289,True,"2337497"
"816",281,True,"227450"
"849",290,True,"2337500"
"932",304,True,"5745818"
"820",292,True,"5745548"
"849",291,True,"2337504"
"849",292,True,"2337511"
"849",295,True,"2337517"
"1156",345,True,"228888"
"849",296,True,"2337528"
"821",289,True,"5745464"
"850",288,True,"2337468"
"825",286,True,"5745488"
"850",284,True,"2337476"
"850",287,True,"2337498"
"829",288,True,"5745290"
"933",306,True,"5745788"
"850",290,True,"2337500"
"850",286,True,"2337501"
"829",287,True,"5745470"
"850",291,True,"2337504"
"850",293,True,"2337514"
"850",283,True,"2337507"
"850",292,True,"2337511"
"743",274,True,"5745157"
"743",269,True,"5745175"
"743",272,True,"5745181"
"850",295,True,"2337517"
"743",277,True,"5745193"
"743",278,True,"5745199"
"743",279,True,"5745205"
"743",280,True,"5745211"
"743",281,True,"5745217"
"851",288,True,"2337468"
"829",283,True,"5745524"
"851",285,True,"2337470"
"851",287,True,"2337498"
"744",279,True,"5745205"
"744",273,True,"5745163"
"850",294,True,"2337524"
"851",290,True,"2337500"
"851",286,True,"2337501"
"807",281,True,"5745218"
"851",284,True,"2337476"
"750",266,True,"227424"
"851",291,True,"2337504"
"750",276,True,"227496"
"750",267,True,"227441"
"851",283,True,"2337507"
"750",270,True,"227444"
"750",273,True,"227418"
"851",289,True,"2337497"
"830",289,True,"5745464"
"818",284,True,"5745338"
"920",293,True,"2337514"
"818",292,True,"5745548"
"818",296,True,"5745650"
"830",287,True,"5745470"
"811",280,True,"227476"
"830",290,True,"5745482"
"830",291,True,"5745506"
"992",310,True,"228119"
"830",295,True,"5745584"
"830",296,True,"5745650"
"830",297,True,"5745674"
"1366",387,True,"228085"
"831",283,True,"5745524"
"832",294,True,"5745626"
"1286",372,True,"5746119"
"835",294,True,"5745626"
"893",295,True,"5745585"
"838",297,True,"5745674"
"840",297,True,"5745674"
"843",290,True,"227554"
"843",287,True,"227886"
"843",288,True,"228410"
"843",291,True,"229144"
"844",284,True,"228306"
"844",289,True,"228569"
"844",283,True,"227902"
"987",310,True,"228119"
"988",309,True,"227710"
"1161",351,True,"5745602"
"818",290,True,"5745482"
"819",286,True,"5745488"
"820",285,True,"5745302"
"820",290,True,"5745482"
"1180",359,True,"5745326"
"2129",543,True,"5747391"
"830",286,True,"5745488"
"830",294,True,"5745626"
"1013",322,True,"5746034"
"955",311,True,"228476"
"922",299,True,"5745296"
"903",286,True,"228038"
"906",284,True,"228306"
"1016",321,True,"5746076"
"922",305,True,"5745752"
"922",306,True,"5745788"
"922",308,True,"5745866"
"914",294,True,"229108"
"917",297,True,"228257"
"1161",348,True,"5745662"
"848",282,True,"2337495"
"1108",339,True,"228580"
"1010",323,True,"5746046"
"927",299,True,"5745296"
"1166",348,True,"5745662"
"852",296,True,"2337528"
"927",301,True,"5745800"
"927",302,True,"5745836"
"1109",335,True,"228374"
"927",310,True,"5745938"
"932",300,True,"5745350"
"1008",315,True,"227919"
"956",307,True,"228773"
"932",302,True,"5745836"
"1008",318,True,"229022"
"933",301,True,"5745800"
"818",287,True,"5745470"
"1167",355,True,"5745698"
"933",312,True,"5745974"
"935",307,True,"5745728"
"956",302,True,"229003"
"1174",349,True,"5745680"
"939",301,True,"5745800"
"1492",412,True,"5746592"
"943",310,True,"5745938"
"1152",344,True,"229123"
"1082",329,True,"228385"
"967",308,True,"5745867"
"815",281,True,"227467"
"949",312,True,"5745974"
"956",304,True,"227592"
"952",313,True,"5745992"
"953",298,True,"228479"
"957",307,True,"228773"
"954",312,True,"227618"
"1041",314,True,"2337588"
"954",305,True,"228836"
"1184",353,True,"227822"
"954",299,True,"228046"
"954",310,True,"228119"
"954",309,True,"227710"
"954",306,True,"228958"
"957",302,True,"229003"
"976",298,True,"227903"
"955",302,True,"229003"
"955",299,True,"228046"
"955",301,True,"228436"
"1184",359,True,"227897"
"957",308,True,"228620"
"1096",342,True,"5746496"
"957",301,True,"228436"
"957",311,True,"228476"
"1185",348,True,"228209"
"981",302,True,"229003"
"823",288,True,"5745290"
"824",290,True,"5745482"
"827",284,True,"5745338"
"828",285,True,"5745302"
"987",309,True,"227710"
"829",284,True,"5745338"
"829",289,True,"5745464"
"1367",387,True,"228497"
"829",286,True,"5745488"
"988",311,True,"228476"
"829",291,True,"5745506"
"830",285,True,"5745302"
"830",284,True,"5745338"
"993",311,True,"228476"
"830",283,True,"5745524"
"830",292,True,"5745548"
"998",314,True,"229168"
"830",293,True,"5745566"
"1105",345,True,"5746520"
"1000",313,True,"228867"
"959",299,True,"2337469"
"894",294,True,"5745627"
"959",300,True,"2337478"
"959",301,True,"2337553"
"1076",338,True,"5746394"
"959",302,True,"2337559"
"959",310,True,"2337576"
"1079",343,True,"5746508"
"960",299,True,"2337469"
"960",305,True,"2337545"
"960",301,True,"2337553"
"960",304,True,"2337556"
"961",300,True,"2337478"
"961",303,True,"2337547"
"961",306,True,"2337551"
